Title,Year,Rating,Film_ID,Slug,Poster_URL,Film_URL,Has_Review,Movie_ID
The Edge of Seventeen,2016,,311894,the-edge-of-seventeen,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/the-edge-of-seventeen/,No,311894
Snowden,2016,3.0,229467,snowden,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/snowden/,Yes,229467
Deepwater Horizon,2016,,223838,deepwater-horizon,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/deepwater-horizon/,No,223838
Sing,2016,,264336,sing-2016,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/sing-2016/,No,264336
Lion,2016,,263222,lion,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/lion/,No,263222
Arrival,2016,,257426,arrival-2016,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/arrival-2016/,No,257426
La La Land,2016,,240344,la-la-land,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/la-la-land/,No,240344
Suicide Squad,2016,,225026,suicide-squad-2016,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/suicide-squad-2016/,No,225026
Batman: The Killing Joke,2016,,317336,batman-the-killing-joke-2016,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/batman-the-killing-joke-2016/,No,317336
Ghostbusters,2016,,22048,ghostbusters-2016,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/ghostbusters-2016/,No,22048
Jason Bourne,2016,,251773,jason-bourne,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/jason-bourne/,No,251773
Star Trek Beyond,2016,,136202,star-trek-beyond,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/star-trek-beyond/,No,136202
Your Name.,2016,,307684,your-name,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/your-name/,No,307684
Independence Day: Resurgence,2016,,17501,independence-day-resurgence,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/independence-day-resurgence/,No,17501
Ice Age: Collision Course,2016,,202352,ice-age-collision-course,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/ice-age-collision-course/,No,202352
The Secret Life of Pets,2016,3.0,255661,the-secret-life-of-pets,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/the-secret-life-of-pets/,No,255661
Central Intelligence,2016,,229745,central-intelligence,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/central-intelligence/,No,229745
Lights Out,2016,,276267,lights-out-2016,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/lights-out-2016/,No,276267
Finding Dory,2016,,99402,finding-dory,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/finding-dory/,No,99402
Now You See Me 2,2016,,218051,now-you-see-me-2,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/now-you-see-me-2/,No,218051
Alice Through the Looking Glass,2016,,169126,alice-through-the-looking-glass-2016,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/alice-through-the-looking-glass-2016/,No,169126
Teenage Mutant Ninja Turtles: Out of the Shadows,2016,,235651,teenage-mutant-ninja-turtles-out-of-the-shadows,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/teenage-mutant-ninja-turtles-out-of-the-shadows/,No,235651
Raw,2016,,327974,raw-2016,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/raw-2016/,No,327974
The Conjuring 2,2016,,183255,the-conjuring-2,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/the-conjuring-2/,No,183255
Train to Busan,2016,,330912,train-to-busan,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/train-to-busan/,No,330912
X-Men: Apocalypse,2016,,172492,x-men-apocalypse,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/x-men-apocalypse/,No,172492
The Angry Birds Movie,2016,,115168,the-angry-birds-movie,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/the-angry-birds-movie/,No,115168
Captain America: Civil War,2016,,194402,captain-america-civil-war,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/captain-america-civil-war/,No,194402
The Huntsman: Winter's War,2016,,216620,the-huntsman-winters-war,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/the-huntsman-winters-war/,No,216620
The Jungle Book,2016,,203083,the-jungle-book-2016,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/the-jungle-book-2016/,No,203083
Justice League vs. Teen Titans,2016,,314492,justice-league-vs-teen-titans,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/justice-league-vs-teen-titans/,No,314492
Hush,2016,,311962,hush-2016,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/hush-2016/,No,311962
Don't Breathe,2016,,227785,dont-breathe-2016,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/dont-breathe-2016/,No,227785
Batman v Superman: Dawn of Justice,2016,,148998,batman-v-superman-dawn-of-justice,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/batman-v-superman-dawn-of-justice/,No,148998
Zootopia,2016,,192410,zootopia,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/zootopia/,No,192410
Deadpool,2016,,220575,deadpool,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/deadpool/,No,220575
Kung Fu Panda 3,2016,,107197,kung-fu-panda-3,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/kung-fu-panda-3/,No,107197
Batman: Bad Blood,2016,,302913,batman-bad-blood,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/batman-bad-blood/,No,302913
13 Hours: The Secret Soldiers of Benghazi,2016,,227787,13-hours-the-secret-soldiers-of-benghazi,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/13-hours-the-secret-soldiers-of-benghazi/,No,227787
The Forest,2016,1.0,256776,the-forest-2016,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/the-forest-2016/,Yes,256776
Star Wars: The Force Awakens,2015,,107418,star-wars-the-force-awakens,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/star-wars-the-force-awakens/,No,107418
Creed,2015,,239260,creed,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/creed/,No,239260
The Big Short,2015,,246013,the-big-short,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/the-big-short/,No,246013
The Hunger Games: Mockingjay – Part 2,2015,,101990,the-hunger-games-mockingjay-part-2,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/the-hunger-games-mockingjay-part-2/,No,101990
Spectre,2015,,147597,spectre-2015,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/spectre-2015/,No,147597
Hotel Transylvania 2,2015,,119073,hotel-transylvania-2,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/hotel-transylvania-2/,No,119073
The Intern,2015,2.5,180982,the-intern-2015,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/the-intern-2015/,Yes,180982
Maze Runner: The Scorch Trials,2015,,221232,maze-runner-the-scorch-trials,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/maze-runner-the-scorch-trials/,No,221232
Sinister 2,2015,,208761,sinister-2,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/sinister-2/,No,208761
The Man from U.N.C.L.E.,2015,3.0,145822,the-man-from-uncle,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/the-man-from-uncle/,No,145822
Goosebumps,2015,,181208,goosebumps,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/goosebumps/,No,181208
Fantastic Four,2015,,123065,fantastic-four,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/fantastic-four/,No,123065
Mission: Impossible – Rogue Nation,2015,,129816,mission-impossible-rogue-nation,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/mission-impossible-rogue-nation/,No,129816
Pixels,2015,,181118,pixels-2015,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/pixels-2015/,No,181118
Ant-Man,2015,,83557,ant-man,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/ant-man/,No,83557
Ted 2,2015,,152464,ted-2,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/ted-2/,No,152464
Terminator Genisys,2015,,73594,terminator-genisys,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/terminator-genisys/,No,73594
Justice League: Gods and Monsters,2015,,250046,justice-league-gods-and-monsters,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/justice-league-gods-and-monsters/,No,250046
Minions,2015,,150541,minions,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/minions/,No,150541
Hitman: Agent 47,2015,,173972,hitman-agent-47,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/hitman-agent-47/,No,173972
Jurassic World,2015,,104174,jurassic-world,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/jurassic-world/,No,104174
Insidious: Chapter 3,2015,,205014,insidious-chapter-3,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/insidious-chapter-3/,No,205014
San Andreas,2015,,177941,san-andreas,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/san-andreas/,No,177941
Inside Out,2015,,113284,inside-out-2015,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/inside-out-2015/,No,113284
The Lobster,2015,3.0,178123,the-lobster,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/the-lobster/,Yes,178123
Tomorrowland,2015,,118461,tomorrowland,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/tomorrowland/,No,118461
Mad Max: Fury Road,2015,,62780,mad-max-fury-road,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/mad-max-fury-road/,No,62780
Avengers: Age of Ultron,2015,,81605,avengers-age-of-ultron,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/avengers-age-of-ultron/,No,81605
Batman vs. Robin,2015,,248629,batman-vs-robin,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/batman-vs-robin/,No,248629
Furious 7,2015,,124133,furious-7,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/furious-7/,No,124133
Absolutely Anything,2015,1.5,73368,absolutely-anything,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/absolutely-anything/,No,73368
Fifty Shades of Grey,2015,,153285,fifty-shades-of-grey,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/fifty-shades-of-grey/,No,153285
Sleeping with Other People,2015,4.0,213276,sleeping-with-other-people,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/sleeping-with-other-people/,Yes,213276
The Witch,2015,4.0,237177,the-witch-2015,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/the-witch-2015/,Yes,237177
Ex Machina,2015,,187986,ex-machina-2015,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/ex-machina-2015/,No,187986
Kingsman: The Secret Service,2014,,148200,kingsman-the-secret-service,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/kingsman-the-secret-service/,No,148200
The Hunger Games: Mockingjay – Part 1,2014,,101991,the-hunger-games-mockingjay-part-1,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/the-hunger-games-mockingjay-part-1/,No,101991
Interstellar,2014,,117621,interstellar,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/interstellar/,No,117621
Ouija,2014,,169860,ouija,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/ouija/,No,169860
Big Hero 6,2014,,129662,big-hero-6,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/big-hero-6/,No,129662
"Love, Rosie",2014,,143875,love-rosie,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/love-rosie/,No,143875
Annabelle,2014,,174952,annabelle,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/annabelle/,No,174952
John Wick,2014,,172076,john-wick,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/john-wick/,No,172076
The Maze Runner,2014,,142549,the-maze-runner,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/the-maze-runner/,No,142549
Nightcrawler,2014,3.0,169907,nightcrawler,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/nightcrawler/,Yes,169907
The Judge,2014,3.0,146958,the-judge-2014,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/the-judge-2014/,No,146958
The Imitation Game,2014,,146954,the-imitation-game,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/the-imitation-game/,No,146954
Teenage Mutant Ninja Turtles,2014,,80950,teenage-mutant-ninja-turtles-2014,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/teenage-mutant-ninja-turtles-2014/,No,80950
Guardians of the Galaxy,2014,,93676,guardians-of-the-galaxy,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/guardians-of-the-galaxy/,No,93676
Lucy,2014,,168860,lucy-2014,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/lucy-2014/,No,168860
Planes: Fire & Rescue,2014,,154899,planes-fire-rescue,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/planes-fire-rescue/,No,154899
Dawn of the Planet of the Apes,2014,,94394,dawn-of-the-planet-of-the-apes,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/dawn-of-the-planet-of-the-apes/,No,94394
Transformers: Age of Extinction,2014,,76504,transformers-age-of-extinction,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/transformers-age-of-extinction/,No,76504
Maleficent,2014,,83424,maleficent,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/maleficent/,No,83424
Edge of Tomorrow,2014,,105183,edge-of-tomorrow,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/edge-of-tomorrow/,No,105183
How to Train Your Dragon 2,2014,,69142,how-to-train-your-dragon-2,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/how-to-train-your-dragon-2/,No,69142
X-Men: Days of Future Past,2014,,99507,x-men-days-of-future-past,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/x-men-days-of-future-past/,No,99507
Godzilla,2014,,98336,godzilla-2014,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/godzilla-2014/,No,98336
Son of Batman,2014,,175611,son-of-batman,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/son-of-batman/,No,175611
The Amazing Spider-Man 2,2014,,83215,the-amazing-spider-man-2,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/the-amazing-spider-man-2/,No,83215
Rio 2,2014,,126564,rio-2,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/rio-2/,No,126564
Captain America: The Winter Soldier,2014,,81909,captain-america-the-winter-soldier,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/captain-america-the-winter-soldier/,No,81909
Need for Speed,2014,,104997,need-for-speed,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/need-for-speed/,No,104997
Cross Road,2014,,201222,cross-road-2014,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/cross-road-2014/,No,201222
Mr. Peabody & Sherman,2014,,69141,mr-peabody-sherman,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/mr-peabody-sherman/,No,69141
The Grand Budapest Hotel,2014,3.5,95113,the-grand-budapest-hotel,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/the-grand-budapest-hotel/,Yes,95113
The Lego Movie,2014,,105188,the-lego-movie,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/the-lego-movie/,No,105188
RoboCop,2014,,79982,robocop-2014,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/robocop-2014/,No,79982
Justice League: War,2014,,154401,justice-league-war,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/justice-league-war/,No,154401
The Wolf of Wall Street,2013,,86114,the-wolf-of-wall-street,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/the-wolf-of-wall-street/,No,86114
Frozen,2013,,87948,frozen-2013,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/frozen-2013/,No,87948
The Hunger Games: Catching Fire,2013,,82488,the-hunger-games-catching-fire,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/the-hunger-games-catching-fire/,No,82488
Thor: The Dark World,2013,,62822,thor-the-dark-world,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/thor-the-dark-world/,No,62822
Ender's Game,2013,,66563,enders-game,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/enders-game/,No,66563
Captain Phillips,2013,,87964,captain-phillips,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/captain-phillips/,No,87964
Cloudy with a Chance of Meatballs 2,2013,,87944,cloudy-with-a-chance-of-meatballs-2,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/cloudy-with-a-chance-of-meatballs-2/,No,87944
Insidious: Chapter 2,2013,,76658,insidious-chapter-2,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/insidious-chapter-2/,No,76658
What If,2013,,151189,what-if-2013,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/what-if-2013/,No,151189
Rush,2013,4.0,79787,rush-2013,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/rush-2013/,Yes,79787
Prisoners,2013,,110740,prisoners,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/prisoners/,No,110740
Planes,2013,,114229,planes,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/planes/,No,114229
Percy Jackson: Sea of Monsters,2013,,62709,percy-jackson-sea-of-monsters,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/percy-jackson-sea-of-monsters/,No,62709
Elysium,2013,,52510,elysium-2013,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/elysium-2013/,No,52510
We're the Millers,2013,,106267,were-the-millers,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/were-the-millers/,No,106267
Justice League: The Flashpoint Paradox,2013,,132599,justice-league-the-flashpoint-paradox,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/justice-league-the-flashpoint-paradox/,No,132599
The Wolverine,2013,,62638,the-wolverine,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/the-wolverine/,No,62638
RED 2,2013,,110736,red-2,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/red-2/,No,110736
R.I.P.D.,2013,,16088,ripd,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/ripd/,No,16088
Grown Ups 2,2013,,87869,grown-ups-2,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/grown-ups-2/,No,87869
Pacific Rim,2013,,52508,pacific-rim,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/pacific-rim/,No,52508
World War Z,2013,,57292,world-war-z,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/world-war-z/,No,57292
Despicable Me 2,2013,,77748,despicable-me-2,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/despicable-me-2/,No,77748
Man of Steel,2013,,16091,man-of-steel,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/man-of-steel/,No,16091
The Conjuring,2013,,106262,the-conjuring,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/the-conjuring/,No,106262
Monsters University,2013,,4553,monsters-university,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/monsters-university/,No,4553
Now You See Me,2013,,62065,now-you-see-me,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/now-you-see-me/,No,62065
Turbo,2013,,64415,turbo,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/turbo/,No,64415
The Hangover Part III,2013,,87953,the-hangover-part-iii,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/the-hangover-part-iii/,No,87953
Epic,2013,,92562,epic,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/epic/,No,92562
Fast & Furious 6,2013,,69453,fast-furious-6,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/fast-furious-6/,No,69453
Star Trek Into Darkness,2013,,11908,star-trek-into-darkness,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/star-trek-into-darkness/,No,11908
The Great Gatsby,2013,3.5,285,the-great-gatsby-2013,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/the-great-gatsby-2013/,No,285
The Garden of Words,2013,,142367,the-garden-of-words,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/the-garden-of-words/,No,142367
Iron Man 3,2013,,52513,iron-man-3,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/iron-man-3/,No,52513
G.I. Joe: Retaliation,2013,,56932,gi-joe-retaliation,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/gi-joe-retaliation/,No,56932
Oblivion,2013,,62108,oblivion-2013,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/oblivion-2013/,No,62108
Evil Dead,2013,,87962,evil-dead,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/evil-dead/,No,87962
Jack the Giant Slayer,2013,,67471,jack-the-giant-slayer,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/jack-the-giant-slayer/,No,67471
Before Midnight,2013,3.5,102444,before-midnight,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/before-midnight/,No,102444
The Spectacular Now,2013,3.5,117581,the-spectacular-now,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/the-spectacular-now/,Yes,117581
Hansel & Gretel: Witch Hunters,2013,,6290,hansel-gretel-witch-hunters,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/hansel-gretel-witch-hunters/,No,6290
Mama,2013,,102309,mama-2013,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/mama-2013/,No,102309
"Batman: The Dark Knight Returns, Part 2",2013,,108235,batman-the-dark-knight-returns-part-2,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/batman-the-dark-knight-returns-part-2/,No,108235
Jack Reacher,2012,,62238,jack-reacher,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/jack-reacher/,No,62238
Rise of the Guardians,2012,,67639,rise-of-the-guardians,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/rise-of-the-guardians/,No,67639
The Twilight Saga: Breaking Dawn – Part 2,2012,,15076,the-twilight-saga-breaking-dawn-part-2,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/the-twilight-saga-breaking-dawn-part-2/,No,15076
Wreck-It Ralph,2012,,69154,wreck-it-ralph,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/wreck-it-ralph/,No,69154
Skyfall,2012,,26779,skyfall,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/skyfall/,No,26779
Life of Pi,2012,,74348,life-of-pi,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/life-of-pi/,No,74348
Hotel Transylvania,2012,,62912,hotel-transylvania,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/hotel-transylvania/,No,62912
Silver Linings Playbook,2012,,69151,silver-linings-playbook,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/silver-linings-playbook/,No,69151
The Perks of Being a Wallflower,2012,,71338,the-perks-of-being-a-wallflower,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/the-perks-of-being-a-wallflower/,No,71338
"Batman: The Dark Knight Returns, Part 1",2012,,96760,batman-the-dark-knight-returns-part-1,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/batman-the-dark-knight-returns-part-1/,No,96760
The Bourne Legacy,2012,,16536,the-bourne-legacy,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/the-bourne-legacy/,No,16536
The Dark Knight Rises,2012,,16550,the-dark-knight-rises,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/the-dark-knight-rises/,No,16550
Ice Age: Continental Drift,2012,,8395,ice-age-continental-drift,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/ice-age-continental-drift/,No,8395
The Amazing Spider-Man,2012,,50677,the-amazing-spider-man,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/the-amazing-spider-man/,No,50677
Ted,2012,,57376,ted,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/ted/,No,57376
Brave,2012,,4586,brave-2012,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/brave-2012/,No,4586
That's My Boy,2012,,73699,thats-my-boy-2012,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/thats-my-boy-2012/,No,73699
Snow White and the Huntsman,2012,,7699,snow-white-and-the-huntsman,https://s.ltrbxd.com/static/img/empty-poster-70-BSf-Pjrh.png,/film/snow-white-and-the-huntsman/,No,7699
